Ptt,Date,Most Likely Latitude,Most Likely Longitude
135869,26/03/2014 00:00,-7.55,72.45
135869,26/03/2014 00:37,-7.55,72.45
135869,26/03/2014 12:00,-7.45,72.7
135869,26/03/2014 13:02,-7.45,72.725
135869,27/03/2014 00:00,-7.475,72.775
135869,27/03/2014 12:00,-7.5,72.8
135869,27/03/2014 13:01,-7.5,72.8
135869,28/03/2014 00:00,-7.475,72.475
135869,28/03/2014 00:30,-7.475,72.475
135869,28/03/2014 00:36,-7.475,72.475
135869,28/03/2014 12:00,-7.5,72.5
135869,28/03/2014 13:06,-7.5,72.5
135869,29/03/2014 00:00,-7.5,72.35
135869,29/03/2014 00:48,-7.5,72.35
135869,29/03/2014 12:00,-7.425,72.225
135869,29/03/2014 13:00,-7.425,72.2
135869,30/03/2014 00:00,-7.375,72.175
135869,30/03/2014 00:38,-7.375,72.175
135869,30/03/2014 12:00,-7.4,72.175
135869,30/03/2014 12:42,-7.4,72.175
135869,31/03/2014 00:00,-7.45,72.225
135869,31/03/2014 00:42,-7.45,72.225
135869,31/03/2014 07:00,-7.475,72.325
135869,31/03/2014 12:00,-7.475,72.425
135869,31/03/2014 12:32,-7.475,72.425
135869,01/04/2014 00:00,-7.4,72.375
135869,01/04/2014 00:42,-7.4,72.375
135869,01/04/2014 12:00,-7.325,72.4
135869,01/04/2014 12:46,-7.325,72.4
135869,02/04/2014 00:00,-7.25,72.525
135869,02/04/2014 00:50,-7.25,72.525
135869,02/04/2014 12:00,-7.25,71.9
135869,02/04/2014 12:48,-7.25,71.9
135869,03/04/2014 00:00,-7.725,71.925
135869,03/04/2014 00:53,-7.725,71.925
135869,03/04/2014 12:00,-7.3,71.95
135869,03/04/2014 13:08,-7.325,71.95
135869,04/04/2014 00:00,-7.425,71.95
135869,04/04/2014 00:37,-7.425,71.95
135869,04/04/2014 12:00,-7.45,71.95
135869,04/04/2014 12:43,-7.45,71.95
135869,05/04/2014 00:00,-7.425,71.95
135869,05/04/2014 00:48,-7.425,71.95
135869,05/04/2014 12:00,-7.45,72.025
135869,05/04/2014 12:55,-7.45,72.025
135869,06/04/2014 00:00,-7.575,72.1
135869,06/04/2014 00:26,-7.575,72.1
135869,06/04/2014 12:00,-7.5,72.1
135869,06/04/2014 12:56,-7.5,72.1
135869,07/04/2014 00:00,-7.55,72.1
135869,07/04/2014 00:41,-7.575,72.075
135869,07/04/2014 03:00,-7.6,72.1
135869,07/04/2014 12:00,-7.525,72.075
135869,07/04/2014 12:47,-7.525,72.075
135869,08/04/2014 00:00,-7.5,72.075
135869,08/04/2014 00:36,-7.5,72.075
135869,08/04/2014 12:00,-7.5,72.1
135869,08/04/2014 12:50,-7.5,72.1
135869,09/04/2014 00:00,-7.45,72.1
135869,09/04/2014 00:48,-7.45,72.1
135869,09/04/2014 12:00,-7.4,72.125
135869,09/04/2014 13:11,-7.4,72.125
135869,10/04/2014 00:00,-7.3,72.15
135869,10/04/2014 00:00,-7.3,72.15
135869,10/04/2014 00:50,-7.3,72.15
135869,10/04/2014 12:00,-7.325,72.175
135869,10/04/2014 12:50,-7.325,72.175
135869,11/04/2014 00:00,-7.325,72.225
135869,11/04/2014 00:50,-7.325,72.225
135869,11/04/2014 12:00,-7.275,72.3
135869,11/04/2014 12:51,-7.275,72.3
135869,12/04/2014 00:00,-7.15,72.325
135869,12/04/2014 00:00,-7.15,72.325
135869,12/04/2014 00:46,-7.15,72.325
135869,12/04/2014 12:00,-7.175,72.35
135869,12/04/2014 12:53,-7.175,72.35
135869,13/04/2014 00:00,-7.15,72.35
135869,13/04/2014 00:00,-7.15,72.35
135869,13/04/2014 00:47,-7.15,72.35
135869,13/04/2014 12:00,-7.15,72.25
135869,13/04/2014 12:47,-7.15,72.25
135869,14/04/2014 00:00,-7.175,72.3
135869,14/04/2014 00:53,-7.175,72.3
135869,14/04/2014 07:00,-7.125,72.35
135869,14/04/2014 12:00,-7.175,72.35
135869,14/04/2014 13:01,-7.175,72.375
135869,15/04/2014 00:00,-7.175,72.35
135869,15/04/2014 00:50,-7.175,72.35
135869,15/04/2014 07:00,-7.15,72.35
135869,15/04/2014 12:00,-7.2,72.375
135869,15/04/2014 12:41,-7.2,72.375
135869,16/04/2014 00:00,-7.35,72.375
135869,16/04/2014 00:00,-7.35,72.375
135869,16/04/2014 00:51,-7.35,72.375
135869,16/04/2014 12:00,-7.35,72.375
135869,16/04/2014 12:47,-7.35,72.375
135869,17/04/2014 00:00,-7.35,72.375
135869,17/04/2014 00:00,-7.35,72.375
135869,17/04/2014 00:42,-7.35,72.375
135869,17/04/2014 12:00,-7.325,72.4
135869,17/04/2014 12:48,-7.325,72.4
135869,18/04/2014 00:00,-7,72.575
135869,18/04/2014 00:40,-7,72.575
135869,18/04/2014 04:00,-6.925,72.625
135869,18/04/2014 12:00,-7.5,72.675
135869,18/04/2014 13:05,-7.5,72.675
135869,19/04/2014 00:00,-7.625,72.675
135869,19/04/2014 00:00,-7.625,72.675
135869,19/04/2014 00:40,-7.625,72.675
135869,19/04/2014 12:00,-7.475,72.65
135869,19/04/2014 13:03,-7.475,72.65
135869,20/04/2014 00:00,-7.45,72.675
135869,20/04/2014 00:00,-7.45,72.675
135869,20/04/2014 00:36,-7.45,72.675
135869,20/04/2014 12:00,-7.45,72.675
135869,20/04/2014 12:47,-7.45,72.675
135869,21/04/2014 00:00,-7.375,72.8
135869,21/04/2014 00:40,-7.375,72.8
135869,21/04/2014 07:00,-7.5,72.65
135869,21/04/2014 12:00,-7.55,72.575
135869,21/04/2014 12:55,-7.55,72.575
135869,22/04/2014 00:00,-7.6,72.475
135869,22/04/2014 00:36,-7.6,72.475
135869,22/04/2014 08:00,-7.625,72.425
135869,22/04/2014 12:00,-7.65,72.425
135869,22/04/2014 12:37,-7.65,72.425
135869,23/04/2014 00:00,-7.725,72.4
135869,23/04/2014 00:00,-7.725,72.4
135869,23/04/2014 00:40,-7.725,72.4
135869,23/04/2014 12:00,-7.8,72.425
135869,23/04/2014 12:51,-7.8,72.425
135869,24/04/2014 00:00,-7.725,72.4
135869,24/04/2014 00:36,-7.725,72.4
135869,24/04/2014 02:00,-7.725,72.4
135869,24/04/2014 12:00,-7.825,72.4
135869,24/04/2014 13:03,-7.85,72.4
135869,25/04/2014 00:00,-8.075,72.375
135869,25/04/2014 00:36,-8.075,72.375
135869,25/04/2014 04:00,-8.125,72.375
135869,25/04/2014 12:00,-7.925,72.375
135869,25/04/2014 13:15,-7.9,72.4
135869,26/04/2014 00:00,-6.05,73.375
135869,26/04/2014 00:41,-6.05,73.4
135869,26/04/2014 01:00,-6.05,73.4
135869,26/04/2014 12:00,-7.8,72.2
135869,26/04/2014 13:00,-7.8,72.2
135869,27/04/2014 00:00,-7.8,72.15
135869,27/04/2014 12:00,-7.725,72.125
135869,27/04/2014 13:00,-7.725,72.125
135869,27/04/2014 20:00,-7.725,72.075
135869,28/04/2014 00:00,-7.7,72.075
135869,28/04/2014 00:40,-7.7,72.075
135869,28/04/2014 00:42,-7.7,72.075
135869,28/04/2014 05:00,-7.725,72.1
135869,28/04/2014 12:00,-7.625,72.2
135869,28/04/2014 12:56,-7.625,72.2
135869,29/04/2014 00:00,-7.575,72.4
135869,29/04/2014 00:00,-7.575,72.4
135869,29/04/2014 00:37,-7.575,72.4
135869,29/04/2014 12:00,-7.45,72.6
135869,29/04/2014 13:06,-7.45,72.625
135869,30/04/2014 00:00,-7.5,72.85
135869,30/04/2014 00:00,-7.5,72.85
135869,30/04/2014 00:42,-7.5,72.85
135869,30/04/2014 12:00,-7.4,72.625
135869,30/04/2014 12:50,-7.4,72.625
135869,01/05/2014 00:00,-7.4,72.6
135869,01/05/2014 12:00,-7.45,72.575
135869,01/05/2014 12:52,-7.45,72.575
135869,01/05/2014 21:00,-7.575,72.575
135869,02/05/2014 00:00,-7.55,72.575
135869,02/05/2014 00:28,-7.55,72.575
135869,02/05/2014 12:00,-7.575,72.575
135869,02/05/2014 12:38,-7.575,72.575
135869,02/05/2014 22:00,-7.625,72.575
135869,03/05/2014 00:00,-7.625,72.575
135869,03/05/2014 00:30,-7.625,72.575
135869,03/05/2014 00:38,-7.625,72.575
135869,03/05/2014 03:00,-7.625,72.55
135869,03/05/2014 12:00,-7.7,72.4
135869,03/05/2014 12:51,-7.7,72.4
135869,04/05/2014 00:00,-7.8,72.2
135869,04/05/2014 00:42,-7.8,72.2
135869,04/05/2014 08:00,-7.85,72.325
135869,04/05/2014 12:00,-7.8,72.35
135869,04/05/2014 13:08,-7.775,72.375
135869,05/05/2014 00:00,-7.65,72.45
135869,05/05/2014 00:45,-7.65,72.45
135869,05/05/2014 01:00,-7.65,72.45
135869,05/05/2014 12:00,-7.65,72.225
135869,05/05/2014 12:51,-7.65,72.225
135869,06/05/2014 00:00,-7.75,72.35
135869,06/05/2014 00:00,-7.75,72.35
135869,06/05/2014 00:38,-7.75,72.35
135869,06/05/2014 12:00,-7.775,72.45
135869,06/05/2014 12:50,-7.775,72.475
135869,07/05/2014 00:00,-7.8,72.375
135869,07/05/2014 00:00,-7.8,72.375
135869,07/05/2014 00:43,-7.8,72.375
135869,07/05/2014 12:00,-7.7,72.325
135869,07/05/2014 12:48,-7.7,72.325
135869,08/05/2014 00:00,-7.6,72.325
135869,08/05/2014 00:40,-7.6,72.325
135869,08/05/2014 08:00,-7.575,72.325
135869,08/05/2014 12:00,-7.55,72.325
135869,08/05/2014 12:47,-7.55,72.325
135869,09/05/2014 00:00,-7.5,72.35
135869,09/05/2014 00:37,-7.5,72.35
135869,09/05/2014 07:00,-7.525,72.325
135869,09/05/2014 12:00,-7.425,72.325
135869,09/05/2014 12:41,-7.425,72.325
135869,10/05/2014 00:00,-7.35,72.25
135869,10/05/2014 00:35,-7.35,72.25
135869,10/05/2014 07:00,-7.175,72.3
135869,10/05/2014 12:00,-7.2,72.3
135869,10/05/2014 12:47,-7.2,72.3
135869,11/05/2014 00:00,-7.2,72.35
135869,11/05/2014 00:52,-7.2,72.35
135869,11/05/2014 01:00,-7.2,72.35
135869,11/05/2014 12:00,-6.875,72.575
135869,11/05/2014 12:15,-6.875,72.575
135869,12/05/2014 00:00,-6.675,72.85
135869,12/05/2014 00:00,-6.675,72.85
135869,12/05/2014 00:45,-6.675,72.85
135869,12/05/2014 12:00,-6.625,72.725
135869,12/05/2014 12:58,-6.625,72.725
135869,13/05/2014 00:00,-6.6,72.65
135869,13/05/2014 00:47,-6.6,72.65
135869,13/05/2014 12:00,-6.55,72.575
135869,13/05/2014 12:41,-6.55,72.575
135869,14/05/2014 00:00,-6.45,72.525
135869,14/05/2014 00:50,-6.45,72.525
135869,14/05/2014 05:00,-6.4,72.5
135869,14/05/2014 12:00,-6.375,72.525
135869,14/05/2014 12:35,-6.375,72.525
135869,15/05/2014 00:00,-6.35,72.45
135869,15/05/2014 00:48,-6.35,72.45
135869,15/05/2014 04:00,-6.35,72.4
135869,15/05/2014 12:00,-6.4,72.5
135869,15/05/2014 12:52,-6.375,72.525
135869,16/05/2014 00:00,-6.45,72.45
135869,16/05/2014 00:46,-6.45,72.45
135869,16/05/2014 03:00,-6.475,72.425
135869,16/05/2014 12:00,-6.55,72.5
135869,16/05/2014 13:01,-6.55,72.5
135869,17/05/2014 00:00,-6.5,72.45
135869,17/05/2014 00:45,-6.475,72.45
135869,17/05/2014 03:00,-6.575,72.425
135869,17/05/2014 12:00,-6.625,72.425
135869,17/05/2014 12:55,-6.625,72.425
135869,18/05/2014 00:00,-6.5,72.4
135869,18/05/2014 00:42,-6.5,72.4
135869,18/05/2014 01:00,-6.5,72.4
135869,18/05/2014 12:00,-6.55,72.375
135869,18/05/2014 12:47,-6.55,72.375
135869,19/05/2014 00:00,-6.225,72.275
135869,19/05/2014 00:35,-6.225,72.275
135869,19/05/2014 01:00,-6.225,72.275
135869,19/05/2014 12:00,-6.25,72.2
135869,19/05/2014 12:20,-6.25,72.2
135869,20/05/2014 00:00,-6.225,72.075
135869,20/05/2014 00:33,-6.225,72.075
135869,20/05/2014 02:00,-6.225,72.05
135869,20/05/2014 12:00,-6.15,71.9
135869,20/05/2014 12:47,-6.15,71.9
135869,21/05/2014 00:00,-6.15,71.7
135869,21/05/2014 12:00,-6.1,71.5
135869,21/05/2014 12:32,-6.1,71.5
135869,21/05/2014 18:00,-6.1,71.55
135869,22/05/2014 00:00,-6.525,71.55
135869,22/05/2014 00:26,-6.525,71.55
135869,22/05/2014 00:31,-6.525,71.55
135869,22/05/2014 07:00,-6.725,71.575
135869,22/05/2014 12:00,-6.7,71.6
135869,22/05/2014 12:08,-6.7,71.6
135869,23/05/2014 00:00,-6.25,71.425
135869,23/05/2014 00:32,-6.25,71.425
135869,23/05/2014 07:00,-6.35,71.625
135869,23/05/2014 12:00,-6.45,71.75
135869,23/05/2014 12:35,-6.45,71.75
135869,24/05/2014 00:00,-6.45,71.975
135869,24/05/2014 00:36,-6.45,71.975
135869,24/05/2014 01:00,-6.45,71.975
135869,24/05/2014 12:00,-6.975,72.325
135869,24/05/2014 12:56,-6.975,72.325
135869,25/05/2014 00:00,-7.3,72.625
135869,25/05/2014 12:00,-7.525,72.9
135869,25/05/2014 12:52,-7.55,72.9
135869,25/05/2014 20:00,-7.65,73.075
135869,26/05/2014 00:00,-7.65,73.125
135869,26/05/2014 00:38,-7.65,73.125
135869,26/05/2014 00:42,-7.65,73.125
135869,26/05/2014 03:00,-7.675,73.125
135869,26/05/2014 12:00,-7.7,73.125
135869,26/05/2014 13:07,-7.7,73.15
135869,27/05/2014 00:00,-7.7,73.1
135869,27/05/2014 12:00,-7.75,73.125
135869,27/05/2014 13:00,-7.775,73.125
135869,27/05/2014 18:00,-7.775,73.1
135869,28/05/2014 00:00,-7.775,73.075
135869,28/05/2014 00:23,-7.775,73.075
135869,28/05/2014 12:00,-7.775,73.125
135869,28/05/2014 12:51,-7.775,73.125
135869,29/05/2014 00:00,-7.75,73.2
135869,29/05/2014 00:46,-7.75,73.2
135869,29/05/2014 00:48,-7.75,73.2
135869,29/05/2014 01:00,-7.75,73.2
135869,29/05/2014 12:00,-7.85,73.2
135869,29/05/2014 13:01,-7.85,73.2
135869,30/05/2014 00:00,-7.775,73.325
135869,30/05/2014 12:00,-7.775,73.4
135869,30/05/2014 12:25,-7.775,73.4
135869,30/05/2014 21:00,-7.725,73.4
135869,31/05/2014 00:00,-7.775,73.425
135869,31/05/2014 00:23,-7.775,73.425
135869,31/05/2014 12:00,-7.85,73.525
135869,31/05/2014 12:57,-7.85,73.525
135869,31/05/2014 18:00,-7.875,73.5
135869,01/06/2014 00:00,-7.8,73.5
135869,01/06/2014 00:28,-7.8,73.5
135869,01/06/2014 12:00,-7.825,73.6
135869,01/06/2014 12:51,-7.825,73.625
135869,01/06/2014 17:00,-7.85,73.6
135869,02/06/2014 00:00,-7.7,73.525
135869,02/06/2014 00:28,-7.7,73.525
135869,02/06/2014 12:00,-7.6,73.425
135869,02/06/2014 12:56,-7.6,73.425
135869,02/06/2014 17:00,-7.6,73.4
135869,03/06/2014 00:00,-7.575,73.325
135869,03/06/2014 00:27,-7.575,73.325
135869,03/06/2014 00:35,-7.575,73.325
135869,03/06/2014 01:00,-7.575,73.325
135869,03/06/2014 12:00,-7.575,73.125
135869,03/06/2014 12:46,-7.575,73.125
135869,04/06/2014 00:00,-7.6,73
135869,04/06/2014 00:32,-7.6,73
135869,04/06/2014 01:00,-7.6,73
135869,04/06/2014 12:00,-7.6,72.9
135869,04/06/2014 12:52,-7.6,72.9
135869,05/06/2014 00:00,-7.625,72.775
135869,05/06/2014 00:40,-7.625,72.775
135869,05/06/2014 06:00,-7.625,72.7
135869,05/06/2014 12:00,-7.6,72.7
135869,05/06/2014 12:55,-7.6,72.7
135869,06/06/2014 00:00,-7.575,72.775
135869,06/06/2014 00:00,-7.575,72.775
135869,06/06/2014 00:36,-7.575,72.775
135869,06/06/2014 12:00,-7.55,72.625
135869,06/06/2014 12:58,-7.55,72.625
135869,07/06/2014 00:00,-7.55,72.55
135869,07/06/2014 00:40,-7.55,72.55
135869,07/06/2014 04:00,-7.525,72.55
135869,07/06/2014 12:00,-7.5,72.5
135869,07/06/2014 12:37,-7.5,72.5
135869,08/06/2014 00:00,-7.425,72.525
135869,08/06/2014 00:56,-7.425,72.525
135869,08/06/2014 02:00,-7.425,72.525
135869,08/06/2014 12:00,-7.45,72.55
135869,08/06/2014 12:50,-7.45,72.55
135869,09/06/2014 00:00,-7.45,72.625
135869,09/06/2014 00:50,-7.45,72.625
135869,09/06/2014 08:00,-7.475,72.6
135869,09/06/2014 12:00,-7.525,72.575
135869,09/06/2014 12:50,-7.525,72.575
135869,10/06/2014 00:00,-7.625,72.6
135869,10/06/2014 00:00,-7.625,72.6
135869,10/06/2014 00:42,-7.625,72.6
135869,10/06/2014 12:00,-7.75,72.575
135869,10/06/2014 13:02,-7.75,72.575
135869,11/06/2014 00:00,-7.8,72.575
135869,11/06/2014 00:00,-7.8,72.575
135869,11/06/2014 00:48,-7.8,72.575
135869,11/06/2014 12:00,-7.85,72.55
135869,11/06/2014 12:53,-7.85,72.55
135869,12/06/2014 00:00,-7.875,72.55
135869,12/06/2014 00:56,-7.875,72.55
135869,12/06/2014 03:00,-7.875,72.55
135869,12/06/2014 12:00,-7.875,72.55
135869,12/06/2014 12:37,-7.875,72.55
135869,13/06/2014 00:00,-7.9,72.575
135869,13/06/2014 00:00,-7.9,72.575
135869,13/06/2014 00:53,-7.9,72.575
135869,13/06/2014 12:00,-7.9,72.55
135869,13/06/2014 12:38,-7.9,72.55
135869,14/06/2014 00:00,-7.9,72.6
135869,14/06/2014 00:00,-7.9,72.6
135869,14/06/2014 00:51,-7.9,72.6
135869,14/06/2014 12:00,-7.85,72.5
135869,14/06/2014 12:56,-7.85,72.5
135869,15/06/2014 00:00,-7.875,72.55
135869,15/06/2014 00:00,-7.875,72.55
135869,15/06/2014 00:43,-7.875,72.55
135869,15/06/2014 12:00,-7.675,72.325
135869,15/06/2014 12:42,-7.675,72.325
135869,16/06/2014 00:00,-7.45,72.15
135869,16/06/2014 00:00,-7.45,72.15
135869,16/06/2014 00:42,-7.45,72.15
135869,16/06/2014 12:00,-7.275,72.1
135869,16/06/2014 12:23,-7.275,72.1
135869,17/06/2014 00:00,-6.6,71.975
135869,17/06/2014 00:47,-6.6,71.975
135869,17/06/2014 01:00,-6.6,71.975
135869,17/06/2014 12:00,-6.65,72
135869,17/06/2014 12:28,-6.65,72
135869,18/06/2014 00:00,-6.45,71.975
135869,18/06/2014 00:00,-6.45,71.975
135869,18/06/2014 00:47,-6.45,71.975
135869,18/06/2014 12:00,-6.475,72.075
135869,18/06/2014 13:00,-6.475,72.075
135869,19/06/2014 00:00,-6.475,72.1
135869,19/06/2014 00:33,-6.475,72.1
135869,19/06/2014 08:00,-6.4,72.075
135869,19/06/2014 12:00,-6.4,72.075
135869,19/06/2014 12:32,-6.4,72.075
135869,20/06/2014 00:00,-6.425,72.075
135869,20/06/2014 12:00,-6.35,72.075
135869,20/06/2014 12:31,-6.35,72.075
135869,20/06/2014 20:00,-6.375,72.1
135869,21/06/2014 00:00,-6.35,72.15
135869,21/06/2014 00:17,-6.35,72.15
135869,21/06/2014 12:00,-6.325,72.275
135869,21/06/2014 12:37,-6.325,72.275
135869,21/06/2014 19:00,-6.375,72.375
135869,22/06/2014 00:00,-6.325,72.425
135869,22/06/2014 00:33,-6.325,72.425
135869,22/06/2014 12:00,-6.25,72.425
135869,22/06/2014 12:26,-6.25,72.425
135869,23/06/2014 00:00,-6.2,72.475
135869,23/06/2014 00:22,-6.2,72.475
135869,23/06/2014 00:32,-6.2,72.475
135869,23/06/2014 01:00,-6.2,72.475
135869,23/06/2014 12:00,-6.225,72.65
135869,23/06/2014 12:42,-6.225,72.65
135869,24/06/2014 00:00,-6.275,72.85
135869,24/06/2014 00:00,-6.275,72.85
135869,24/06/2014 00:40,-6.275,72.85
135869,24/06/2014 12:00,-6.275,72.725
135869,24/06/2014 12:52,-6.275,72.725
135869,25/06/2014 00:00,-6.35,72.675
135869,25/06/2014 00:00,-6.35,72.675
135869,25/06/2014 00:27,-6.35,72.675
135869,25/06/2014 12:00,-6.475,72.575
135869,25/06/2014 12:52,-6.475,72.575
135869,26/06/2014 00:00,-6.525,72.55
135869,26/06/2014 00:00,-6.525,72.55
135869,26/06/2014 00:35,-6.525,72.55
135869,26/06/2014 12:00,-6.575,72.45
135869,26/06/2014 12:35,-6.575,72.45
135869,27/06/2014 00:00,-6.575,72.475
135869,27/06/2014 00:00,-6.575,72.475
135869,27/06/2014 00:45,-6.575,72.475
135869,27/06/2014 12:00,-6.625,72.475
135869,27/06/2014 12:42,-6.625,72.475
135869,28/06/2014 00:00,-6.575,72.575
135869,28/06/2014 00:45,-6.575,72.575
135869,28/06/2014 05:00,-6.5,72.625
135869,28/06/2014 12:00,-6.625,72.65
135869,28/06/2014 12:41,-6.65,72.65
135869,29/06/2014 00:00,-6.75,72.8
135869,29/06/2014 12:00,-6.85,72.9
135869,29/06/2014 12:21,-6.85,72.9
135869,30/06/2014 00:00,-6.8,72.8
135869,30/06/2014 00:36,-6.8,72.8
135869,30/06/2014 00:40,-6.8,72.8
135869,30/06/2014 12:00,-6.7,72.75
135869,30/06/2014 12:58,-6.7,72.75
135869,01/07/2014 00:00,-6.65,72.7
135869,01/07/2014 00:00,-6.65,72.7
135869,01/07/2014 00:32,-6.65,72.7
135869,01/07/2014 12:00,-6.6,72.7
135869,01/07/2014 12:38,-6.6,72.7
135869,02/07/2014 00:00,-6.575,72.675
135869,02/07/2014 00:46,-6.575,72.675
135869,02/07/2014 12:00,-6.55,72.625
135869,02/07/2014 12:50,-6.55,72.625
135869,03/07/2014 00:00,-6.525,72.6
135869,03/07/2014 00:00,-6.525,72.6
135869,03/07/2014 00:52,-6.525,72.6
135869,03/07/2014 12:00,-6.4,72.575
135869,03/07/2014 12:50,-6.425,72.55
135869,04/07/2014 00:00,-6.3,72.65
135869,04/07/2014 00:45,-6.3,72.65
135869,04/07/2014 12:00,-6.125,72.7
135869,04/07/2014 13:07,-6.125,72.7
135869,05/07/2014 00:00,-6.1,72.8
135869,05/07/2014 00:00,-6.1,72.8
135869,05/07/2014 00:48,-6.1,72.8
135869,05/07/2014 12:00,-5.9,72.775
135869,05/07/2014 13:07,-5.9,72.775
135869,06/07/2014 00:00,-5.8,72.725
135869,06/07/2014 00:45,-5.8,72.725
135869,06/07/2014 01:00,-5.8,72.725
135869,06/07/2014 12:00,-5.85,72.725
135869,06/07/2014 12:56,-5.85,72.725
135869,07/07/2014 00:00,-5.85,72.7
135869,07/07/2014 00:00,-5.85,72.7
135869,07/07/2014 00:56,-5.85,72.7
135869,07/07/2014 12:00,-6,72.6
135869,07/07/2014 13:08,-6.025,72.6
135869,08/07/2014 00:00,-6.075,72.475
135869,08/07/2014 00:00,-6.075,72.475
135869,08/07/2014 00:43,-6.075,72.475
135869,08/07/2014 12:00,-6.3,72.35
135869,08/07/2014 12:55,-6.325,72.35
135869,09/07/2014 00:00,-6.425,72.175
135869,09/07/2014 00:00,-6.425,72.175
135869,09/07/2014 01:08,-6.425,72.175
135869,09/07/2014 12:00,-6.65,71.975
135869,09/07/2014 12:56,-6.65,71.975
135869,10/07/2014 00:00,-6.9,71.75
135869,10/07/2014 00:00,-6.9,71.75
135869,10/07/2014 01:01,-6.9,71.75
135869,10/07/2014 12:00,-7.15,71.625
135869,10/07/2014 12:41,-7.15,71.625
135869,11/07/2014 00:00,-7.35,71.375
135869,11/07/2014 00:45,-7.35,71.375
135869,11/07/2014 12:00,-7.575,71.425
135869,11/07/2014 12:35,-7.575,71.425
135869,12/07/2014 00:00,-7.7,71.425
135869,12/07/2014 02:00,-7.725,71.425
135869,12/07/2014 05:08,-7.75,71.425
135869,12/07/2014 12:00,-7.825,71.45
135869,12/07/2014 16:57,-7.85,71.475
135869,13/07/2014 00:00,-7.9,71.5
135869,13/07/2014 12:00,-7.95,71.5
135869,13/07/2014 16:16,-8.275,71.725
135869,13/07/2014 19:37,-8.4,71.85
135869,13/07/2014 22:00,-8.5,71.975
135869,14/07/2014 00:00,-8.525,72
135869,14/07/2014 00:00,-8.525,72
135869,14/07/2014 02:28,-8.375,71.85
135869,14/07/2014 12:00,-7.925,71.575
135869,14/07/2014 19:30,-7.875,71.6
135869,15/07/2014 00:00,-7.875,71.6
135869,15/07/2014 03:00,-7.9,71.6
135869,15/07/2014 10:41,-7.75,71.675
135869,15/07/2014 11:11,-7.75,71.675
135869,15/07/2014 12:00,-7.75,71.675
135869,16/07/2014 00:00,-7.575,71.625
135869,16/07/2014 01:00,-7.575,71.625
135869,16/07/2014 06:12,-7.6,71.675
135869,16/07/2014 12:00,-7.6,71.7
135869,17/07/2014 00:00,-7.575,71.675
135869,17/07/2014 06:57,-7.525,71.675
135869,17/07/2014 12:00,-7.475,71.65
135869,18/07/2014 00:00,-7.375,71.6
135869,18/07/2014 01:00,-7.35,71.6
135869,18/07/2014 07:55,-7.35,71.65
135869,18/07/2014 08:47,-7.35,71.65
135869,18/07/2014 12:00,-7.35,71.65
135869,19/07/2014 00:00,-7.25,71.65
135869,19/07/2014 05:00,-7.175,71.65
135869,19/07/2014 12:00,-7.15,71.675
135869,19/07/2014 12:31,-7.15,71.675
135869,19/07/2014 12:51,-7.15,71.675
135869,20/07/2014 00:00,-7.075,71.675
135869,20/07/2014 00:47,-7.05,71.675
135869,20/07/2014 12:00,-6.975,71.675
135869,20/07/2014 12:47,-6.975,71.675
135869,21/07/2014 00:00,-6.85,71.65
135869,21/07/2014 00:50,-6.85,71.65
135869,21/07/2014 12:00,-6.75,71.625
135869,21/07/2014 13:00,-6.725,71.625
135869,22/07/2014 00:00,-6.65,71.625
135869,22/07/2014 12:00,-6.6,71.65
135869,22/07/2014 12:48,-6.6,71.65
135869,23/07/2014 00:00,-6.525,71.65
135869,23/07/2014 00:50,-6.525,71.65
135869,23/07/2014 01:01,-6.525,71.65
135869,23/07/2014 12:00,-6.425,71.65
135869,23/07/2014 12:57,-6.425,71.65
135869,24/07/2014 00:00,-6.375,71.675
135869,24/07/2014 01:00,-6.375,71.65
135869,24/07/2014 12:00,-6.325,71.675
135869,24/07/2014 12:58,-6.325,71.675
135869,25/07/2014 00:00,-6.3,71.675
135869,25/07/2014 00:53,-6.3,71.675
135869,25/07/2014 12:00,-6.25,71.725
135869,25/07/2014 12:56,-6.25,71.725
135869,26/07/2014 00:00,-6.175,71.7
135869,26/07/2014 00:57,-6.15,71.7
135869,26/07/2014 12:00,-6.1,71.75
135869,26/07/2014 12:56,-6.075,71.775
135869,27/07/2014 00:00,-6,71.7
135869,27/07/2014 01:01,-5.975,71.725
135869,27/07/2014 12:00,-5.875,71.65
135869,28/07/2014 00:00,-5.75,71.675
135869,28/07/2014 01:03,-5.775,71.675
135869,28/07/2014 12:00,-5.65,71.625
135869,29/07/2014 00:00,-5.575,71.65
135869,29/07/2014 01:13,-5.575,71.65
135869,29/07/2014 12:00,-5.475,71.625
135869,30/07/2014 00:00,-5.4,71.625
135869,30/07/2014 01:10,-5.4,71.625
135869,30/07/2014 06:00,-5.375,71.625
135869,30/07/2014 08:25,-5.375,71.625
135869,30/07/2014 10:05,-5.375,71.625
135869,30/07/2014 10:53,-5.375,71.625
135869,30/07/2014 11:33,-5.375,71.625
135869,30/07/2014 11:50,-5.375,71.625
135869,30/07/2014 12:00,-5.375,71.625
135869,30/07/2014 12:34,-5.375,71.625
135869,30/07/2014 13:12,-5.375,71.625
135869,30/07/2014 13:28,-5.375,71.625
135869,30/07/2014 16:38,-5.35,71.625
135869,30/07/2014 18:18,-5.325,71.625
135869,30/07/2014 19:32,-5.325,71.625
135869,30/07/2014 21:13,-5.25,71.625
